Source,Target,Gen_comp,ChrF,Cos_sim_t5
He say i have shaved yet.,He will say i have not shaved yet.,He says i have not shaved yet.,70.48163331516652,0.96204853
I did want to okay cheryl.,I did not want to be like okay cheryl go ahead.,I did not want to be okay with cheryl.,56.17586820825752,0.9309614
Because i long.,Because i was sitting here so long.,Because i am not going to go long.,39.09972110855538,0.8080069
You know i open my window.,You know i would not have to open my windows.,You know i open my window.,49.218650880124926,0.84363455
Oh it supposed to continuously.,Oh it was supposed to pay like continuously.,Oh it is supposed to continue to.,46.369354217572074,0.8211304
We went the back to ride.,We went on the back to the future ride.,We went back to the back to ride.,53.69329350092023,0.8408668
What would happen.,Then what would happen.,What would happen.,74.5912354669553,0.96099186
But i english.,But i want to act in english.,But i am not speaking english.,39.003898658236274,0.83405215
You had go aggravations.,You had to go through the aggravation.,You had to go through the aggravations.,96.46381532677088,0.9856537
No there is three river wisconsin.,No there is a three rivers in wisconsin.,No there is three rivers in wisconsin.,88.7547226736333,0.9969102
But i do she six years.,But i do not know she is six years old now.,But i do not know she has been there for six years.,61.09577787794579,0.9149612
Yea i school friday.,Yea well i had school on friday.,Yea i went to school friday.,42.01882312883162,0.96646214
And uh fractals d.,And uh like a fractal can get really close at d.,And uh fractals d.,24.131266664528845,0.90117323
But it one the thing that a lot college use.,Yes but it is one of the things that a lot of colleges use.,But it is one of the things that a lot of college students use.,85.96487058107431,0.9528103
You any kind of aids.,Are you yousing any kind of walking aids.,You have any kind of aid.,28.877830158194385,0.79768014
That one things pass.,Just let that one thing pass.,That one thing will pass.,52.349475697219674,0.9197664
Us see bottles.,Let us see all the bottles.,Let us see the bottles.,73.03371208041965,0.95508784
Because there is differences for me i lot people.,Because there is a difference for me i like a lot of people.,Because there is a difference for me i know a lot of people.,86.25471285762413,0.90917945
Paddlers yeah alina to boys.,All the paddlers were going yeah alina talking to all the boys.,So yeah alina to the boys.,30.865442124484233,0.8411913
I am going him something to.,I am going to give him something to watch now.,I am going to give him something to.,77.91990759421148,0.860685
Why she him i not.,Why she married him i do not know but.,Why she told him i did not.,33.08271704106391,0.7540436
But she got about five or six book,But she got about five or six books and a bunch of cd's apparently frank sinatra.,But she got about five or six books.,45.69389557331004,0.8874643
Ones we have your livings rooms.,The ones we have in our living room.,Ones we have your living room.,69.46188528708379,0.87637955
And i it.,And then i would need it.,And i think it is.,15.531587135775343,0.703086
No you me.,No you can just look at me.,No you can't get me.,40.40039811070126,0.7347744
That his position.,That is going to be his position.,That is his position.,56.463318434212425,0.9334037
She does not friends down there.,She does not have any friends down there.,She does not have friends down there.,83.78701010587658,0.9935395
I do not.,I do not vote.,I do not know.,41.651635401635396,0.7232168
Well we lots cereals.,Well we have lots of cereal.,Well we have lots of cereal.,100.0,1.0
Low make any difference.,Low do not make any difference.,Low does not make any difference.,87.28890059382535,0.98598576
She did see me.,She did not see me.,She did not see me.,100.0,0.9999999
Also lay instep feet.,Also lay the instep of the foot.,Also lay instep on the feet.,47.89344740328643,0.9477898
No kids giggle when i say word.,No wonder the kids always giggle when i say that word.,No kids giggle when i say word.,44.55743046907198,0.7786691
Because people neighboring apartment and and them.,Because people have bought neighboring apartments and expanded and mixed them.,Because people are neighboring an apartment and and they are going to be.,50.26357581744071,0.8851167
Alright practice it darren couple times.,Alright practice it on darren a couple times.,Alright practice it darren a couple times.,88.05371765891114,0.9656732
It down minute.,Condense it down to a minute.,It was down for a minute.,35.74407186416679,0.7496543
Water like you up pots to the line.,Enough water like you fill up the little pot to the line.,So water like you put up pots to the line.,45.943330463537194,0.89550304
He called our ways denver.,He called on his way to denver.,He called our way to denver.,71.62879262719996,0.94544375
He will not take any stuffs.,He will not take any of this stuff.,He will not take any stuff.,69.31488372132925,0.9383321
Atoms combine to molecule of water.,All these atoms combine to form a molecule of water.,Atoms combine to form a molecule of water.,81.3438863322299,0.9558766
It conditioning refrigerations.,So it is conditioning without refrigeration.,It is not a cooling refrigeration.,41.84356736799348,0.86990035
Can right through it.,Except polly can get right through it.,Can you just go right through it.,47.43913659067657,0.7693885
So he will remember.,Anyway so he will remember.,So he will remember.,69.72055549223653,0.963776
Which careful about things.,Which is to be careful about saying things.,Which is very careful about things.,57.55246919220295,0.8141687
He was uh.,He was built like uh.,He was uh.,25.11551182017514,0.8463427
But be careful because they.,But be careful because they break easily.,But be careful because they are.,68.75288434508539,0.82692885
You is quarterly.,You know is quarterly.,You are doing quarterly.,51.72562654018047,0.9453497
My stallions it figured.,My stallion cannot get it figured out.,My stallions it figured.,51.262246989582174,0.75181854
I guess these.,I guess that is true.,I guess this is.,43.384179749353294,0.85362566
But i came to.,But i came close to.,But i came to.,53.80979089349055,0.81009424
Take its position mat.,Take your position on the mat.,Take it off its position on the mat.,69.40620835245885,0.85932225
She is school i think.,She is enjoying the school i think.,She is in school i think.,53.78969119525445,0.8847638
I this throw combatants and opponents heights.,I would suggest doing this throw on combatants and opponents of equal height.,I think this throws the combatants and the opponents at the height.,48.49374197240798,0.83060193
Yeah it nine thirteen pans.,Yeah it makes a nine by thirteen pan.,Yeah it was nine thirteen pans.,51.935775912416815,0.8879897
You know i mickey mouse.,How did you know i wanted a mickey mouse w.,You know i am a mickey mouse.,48.31434300351822,0.836453
He was not brought.,He was just not properly brought up.,He was not brought.,31.906679219093164,0.7635677
You got jump.,You got to jump.,You got a jump.,54.16088957657681,0.88298523
I have never seen that.,Oh . i have never seen that.,I have never seen that.,81.86467834014091,0.9659169
I that is expectation,I think that is the expectation of the.,I think that is the expectation.,82.93206549764118,0.9752042
That really because i mean from handfed.,That is really interesting because i mean going from being handfed.,That really is because i mean from handfed.,45.54230431154294,0.89049
More do you.,How much more do you want.,More do you know.,35.78534400331719,0.8147609
And what somebody you.,And what somebody has told you.,And what is somebody you are.,48.39306095276504,0.7715958
They like they show a lot then they nothing.,They show like they show a lot then they do not show nothing.,They like they show a lot then they do nothing.,73.51822351219327,0.92832685
It a contracts so they get paid job.,It was a contract bid so they get paid per job.,It is a contract so they get paid for the job.,59.500086492623,0.88767236
That how they it up.,That is how they had it divided up.,That is how they put it up.,49.050178549296156,0.80161583
Do i have questions.,Do i have any questions.,Do i have any questions.,100.0,1.0000001
Than with life.,More than slightly disturbed with life.,Than with the life.,20.440142160737462,0.76098907
That that i.,That that i was talking about.,That is that i.,22.73556250676308,0.8456171
He is happy he it.,He is just happy he did it.,He is happy he did it.,67.64811357630319,0.9773327
I could john nelson.,I could ask john nelson.,I could not john nelson.,67.29868994381377,0.7698628
I gave him pepper.,I gave him a red pepper.,I gave him pepper.,62.056075065709614,0.9571861
I will home he.,I will not go home when he is here.,I will go home he.,29.821344574522975,0.8207575
They have you on bloods.,They have not called you on the blood.,They have you on blood.,42.96458428488695,0.8278569
He said my disciples,He said to his disciples why are you so afraid.,He said to my disciples.,38.127448770279734,0.87074155
No i joking.,No i was just joking anyways but.,No i am just joking.,38.74391330590675,0.90918684
Yeah well year we that.,Yeah well the year we went to that.,Yeah well this year we did not have that.,54.054865125781795,0.78748393
And i even dicker on prices her.,And i did not even dicker on the price for her.,And i even dicker on the prices for her.,70.08751709553304,0.7929279
To office and ask mcclaren me patient.,Had to close the office and ask mcclaren to help me with a patient.,To the office and ask mcclaren to take me as a patient.,60.98811801284011,0.840965
And it is horse,And it is got like a horse.,And it is a horse.,51.152673492967324,0.91166085
Something on my own.,Get something on my own.,Something on my own.,79.6773124164913,0.9283961
Ken you finish that and if you do.,So ken you can finish that off and if you do not kyle will.,Ken you can finish that and if you do not finish.,62.651166396473535,0.9244888
Well you guys i really fight the weight.,Well you guys i am going to really have to fight the weight.,Well you guys i really want to fight the weight.,63.6490201354671,0.90215766
So i not buy it sack.,So i cannot buy it by the sack.,So i did not buy it in a sack.,42.61857988164469,0.8701198
Because they like you that was a place,Because they did not feel like you know that was a place for.,Because they like you that was a place.,54.50616522171502,0.76871693
I am going get pair glove.,I am going to get a pair of gloves on.,I am going to get a pair of gloves.,90.57848529083805,0.9681266
And i probably.,And i could probably get.,And i guess probably.,41.96992666306304,0.84023744
She was silverware and digging it table.,She was taking the silverware and digging it into the table.,She was taking silverware and digging it up on the table.,76.41403439637959,0.96878946
She is reading all kind things.,She is reading all kinds of interesting things.,She is reading all kinds of stuff.,57.23840836377296,0.977252
Okay so train was traveling way.,Okay so the train was traveling that way.,Okay so the train was traveling way.,81.65609514610843,0.95399916
It is to be.,It is going to be erased.,It is going to be.,64.92699636423778,0.7431438
Oh does guys look.,Oh now does this guy look original.,Oh does the guys look like.,27.783994614639496,0.8269397
Thought about it.,Never even thought about it.,Thought about it.,58.08037111138261,0.7810203
There a fine line.,There is a fine line.,There is a fine line.,100.0,1.0
What it that i.,What is it that i am going to be invested.,What is it that i am.,46.494344624121624,0.81459713
I thinking they chocolate chips cookie bar.,I was thinking they were more like a chocolate chip cookie bar.,I was thinking they had chocolate chips in a cookie bar.,65.914277178797,0.93977475
Going up the balloon making the balloon.,Going up into the balloon making the balloon blow up.,Going up the balloon making the balloon.,71.04238224568613,0.9253583
It is my system.,It is just moving through her system.,It is my system.,24.630403769274906,0.6975971
Fact we been them year.,In fact we have been using them for several years.,Fact we have been seeing them all year.,50.13508067766039,0.762918
Like old bathtub are hard are to find.,Like an old bathtubs are not hard are not hard to find.,Like old bathtub are hard are to find.,48.50397881709137,0.89619035
You not anythi.,You cannot even do anythi.,You do not have anythi.,38.36666356822071,0.8449482
Rid of it.,Get rid of it.,Rid of it.,54.86265931459102,0.98213536
I should check it.,I should check it out.,I should check it out.,100.0,0.99999976
I like those.,I would like that.,I like that.,56.77340763016747,0.88419086
That we discussed already.,That we have discussed already.,That we have discussed already.,100.0,0.99999994
People actually do those.,Some people actually end up having to do that.,People actually do that.,46.30191148447037,0.8707005
Here i want you open ones.,Here i want you to open this one.,Here i want you to open up some.,70.27024659826961,0.9309492
He not li mexico.,He did not li have in mexico.,He did not have li in mexico.,67.34158628895473,0.985742
No no you.,No no you should open.,No no you are.,32.92527088319109,0.7560362
And ways i you you intensify.,And that way i mean you can intensify you can always intensify throwing.,And the way i think you can intensify.,34.43504749429623,0.83089983
Yeah there they.,Yeah there they are.,Yeah there they are.,100.0,0.9999999
Just yogo ahead you are.,Just yogo ahead you are doing alright.,Just yogo ahead of you are.,52.021431590472176,0.92139345
Why not we go.,Why do not we go.,Why not go.,26.128817246511936,0.9000515
Here i we going gis,Here i thought we were going to gi.,Here i am going to go gis.,36.482856110320995,0.82416666
In considering love of christ.,Uh in considering the love of christ.,In considering the love of christ.,90.71322150059918,0.99054015
I do this buts.,I used to do this but.,I do not know this but.,43.45291348119621,0.7545049
Bring doug flutie.,Bring back doug flutie.,Bring doug flutie.,64.44650938317935,0.91369355
His um uh my actor million.,Our um uh athletes our actors are getting millions.,His um uh my actor million.,24.58658744518988,0.8234093
About year ago we a lot.,About a year ago we had a lot.,About a year ago we a lot.,74.44930607922377,0.9486813
I know what they.,So i do not know what they are doing.,I know what they are doing.,73.58772945636322,0.7659644
I we are.,I guess we are.,I think we are.,36.06782106782107,0.92569333
And stupid forms you know application.,And fill out the stupid form you know an application.,And the stupid forms you know apply.,47.65253418733349,0.8649392
And forms together those void grout.,Vertically and horizontally these forms came together those voids were filled with grout.,And then forms together that void grout.,25.71491366385968,0.89347345
I never troubles.,I never had trouble.,I never had any trouble.,77.89884883808578,0.99673575
There like party.,There are not like parties now.,There is like a party.,28.589179909070722,0.79022944
Lot south africa but they people down there.,A lot from south africa but they are welleducated people down there.,A lot of south africa but they have people down there.,60.06880926045142,0.9006721
And uh there where my meditation.,And uh ther there is where our meditation always centers.,And uh there is where my meditation is.,52.847949924762275,0.8911482
Okay molecules are down.,Okay those molecules are slowing down.,Okay the molecules are down.,56.63090725942952,0.9026718
I do know.,Somewhere i do not know.,I do not know.,47.1904876381923,0.8430139
There is tacks rooms.,There is another tack room outside.,There is a tack room.,44.05908542651278,0.93697846
Neil these one the exciting games he.,Neil said that was one of the most exciting games he ever saw.,Neil this is one of the most exciting games he has ever played.,64.18154369812538,0.94618857
I am the stores and get some milk.,I am going to go to the store and get some milk.,I am going to go to the store and get some milk.,100.0,0.99999994
Yeah they these lot.,Yeah they do this a lot.,Yeah they are doing this lot.,51.74035275962,0.8610097
And i am going i i.,And i am going no i said i do not.,And i am going to go i i.,44.870228864070036,0.79153174
I will you.,I will find you.,I will not tell you.,35.15447037134349,0.7368428
Some them i went through right.,Some of them i went through right here.,Some of them i went through right now.,84.08592452887225,0.95427954
Or there is guy looked those.,Or there is a guy looked like that.,Or there is a guy looked at those.,69.89862585225737,0.8723258
Oh phil that,Oh boy phil that is.,Oh phil that is.,68.60987871185161,0.9477968
Or you sorta.,Or you are going to be sorta stuck.,Or you kinda.,14.879327778150794,0.8204508
Because it set sstages.,Because it sets the sstage very nicely.,Because it set the sstage.,56.55902643188695,0.9144897
I this utilities rooms.,I call this what utility room.,I am going to use this utility room.,49.122092569861806,0.89452004
We going cs.,We are going to c.,We are going to go cs.,81.59267843950867,0.9021819
Well we to operas and i museums.,Well we go to the opera and i go to museums.,Well we went to the opera and i went to the museums.,63.57820507906295,0.95613384
Did they go.,Where did they go.,Did they go.,55.581204801843555,0.8701055
He uh he is recording conversations.,He is uh he is just recording conversations.,He uh he is recording conversations.,73.1452014342265,0.9795994
And schools you know they teach it.,And in high school you know they teach about it.,And in schools you know they teach it.,58.46951998900484,0.8970438
We have to really safe summer.,We have to be really safe this summer.,We have to be really safe this summer.,100.0,0.9999997
I be moms uh what should we with child.,I would be like mom uh what should we do with this child.,I will be a mom uh what should we do with the child.,66.2230972743831,0.90436685
That me lift to him.,That gives me more lift to him.,That would give me a lift to him.,49.81679124261211,0.90559065
This the ones that this,This is the one that pulls on that.,This is the one that is doing this.,56.91715477222723,0.8949578
Going be your,Where are going to be your.,Going to be yours.,52.88126828108815,0.833775
Oh no i go.,Oh no i could not go.,Oh no i go.,26.65599250878488,0.8518333
It is uh.,It is going uh.,It is uh.,26.596752944644823,0.8304539
This going washing machine.,This is going through the washing machine.,This is going to be washing machine.,71.32579032200934,0.9199697
First things i had to see psychiatrist.,First thing i had to go to see a psychiatrist.,First thing i had to see a psychiatrist.,87.34072875859825,0.99261856
Wonders i put it.,Wonder where i put it.,Wonders i put it.,52.41840387882761,0.86105496
Yeah males have nail.,Yeah the males only have the nails.,Yeah males have to have a nail.,33.288049610809665,0.9321497
So that is i am it.,So that is why i am doing it now.,So that is i am not going to do it.,41.52783549456176,0.72070354
This used have asbestos.,So this used to have asbestos.,This used to have asbestos.,88.16505168396611,0.99115926
You really do put this minutes.,You really do not need to put this in the minutes.,You really do not want to put this in a minute.,64.88076220147595,0.8909198
You know half it.,You do not know the half of it.,You know half of it.,44.58368691717212,0.86951864
But he it ways u back too.,But he did it on the way u back too.,But he said it was the way u back too.,65.9008144234906,0.86699355
You could use that imaginations great way give you courage.,You could use that imagination in a great positive way to give you courage.,You could use that imagination in a great way to give you courage.,84.52838887945015,0.9896983
Me i get out seals.,Tell me when i can get checked out on seals.,Me i get out the seal.,15.751629623254395,0.79363906
And he just of her and lifting papers.,And he was just sort of staring at her and lifting up the paper.,And he just took a picture of her and lifted the papers.,40.5363964659591,0.8547703
And i did not even about i it.,And i did not even think about how i said it.,And i did not even think about it.,72.54536793179781,0.896788
It built animal all four.,It is built for an animal to walk on all fours.,It built a animal all four.,35.01548160038522,0.8669196
Mean you pull wagon.,Mean making you pull a wagon.,Mean you pull the wagon.,45.06075908116608,0.91394496
And it habit.,And it is a hard habit to break.,And it is a habit.,46.70833257053154,0.91476285
The escapades they.,The little escapades they all think of.,The escapades they had.,45.467601567633324,0.8518555
Getting your case.,Getting on your case.,Getting your case.,71.18688063971533,0.9038211
I because they it,I mean because they do it.,I mean because they are not going to do it.,75.02892138976085,0.77912074
Okay us see who is.,Okay let us see who is here now.,Okay let us see who is.,69.22987417549773,0.8884438
I not know rich.,I do not know rich.,I do not know rich.,100.0,1.0000001
Because uh on time it was.,Because uh depending on what time it was.,Because uh on time it was.,49.52799884563367,0.78652954
And i agree you.,And i agree with you.,And i agree with you.,100.0,1.0000001
Come him bits benton.,Come throw him a little bit benton.,Come on him bits benton.,32.3546918870745,0.89666015
You with christ.,You are risen with christ.,You are going to have to go with christ.,56.98698782911096,0.7920834
She been going,So she must have been going to.,She has been going to go to.,47.466004831953256,0.90690684
That i really bothered.,That i was so really bothered.,That i really got bothered.,55.770013842336375,0.9709362
I bought extra calico edges.,I bought some extra calico to put around the edges.,I bought extra calico edges.,45.3895679832231,0.9545974
Guy is going ram.,This guy is going to ram.,Guy is going to ram.,74.5912354669553,0.98889685
So uh yeah you know,So uh yeah you know my my arena is not very level.,So uh yeah you know.,39.51413297094585,0.7123127
But she the day and she it.,But she went the next day and she did it.,But she was going to the day and she did it.,60.56849845636686,0.9128828
What you have seventies.,What did you have in the seventies.,What do you have in the seventies.,83.15604548632021,0.9818459
A covers it.,Put a cover on it.,A cover covers it.,28.214064675251894,0.91976416
And so i.,And so i had a.,And so i.,44.30787231944412,0.87573844
You pass me of tea please.,Will you pass me some of that tea please.,You can pass me a cup of tea please.,42.05052232434352,0.94763136
And you get.,And then you get in.,And you get.,35.279503273362984,0.82900316
And erasmus is going say so scripture we paradoxes.,And so erasmus is going to say so obviously in scripture we have paradox.,And erasmus is going to say so in scripture we have a paradox.,70.89550037627353,0.97903824
But these what that big turbine.,But that is what drives that big turbine.,But this is what that big turbine is.,58.876394648106114,0.94400924
I think thing is going be little,I think this thing is going to be a cold little.,I think the thing is going to be a little bit.,67.28418268245795,0.871106
Oh i this bread.,Oh i love this bread.,Oh i want this bread.,57.173516842634484,0.9138074
And jazz it.,And jazz it up.,And jazz it.,71.81924882268217,0.957266
Our salaries will,No your salary will be.,Our salaries will not be paid.,37.59557005415377,0.74386656
I it me.,I forgot to bring it with me.,I think it is for me.,18.167013136114342,0.6546531
Other l perrizo world.,T the other l perrizo in this world.,Other l perrizo world.,52.35008711922967,0.8922836
It is a hundred and fifty bucks i i it.,It is only a hundred and fifty bucks i think i can afford it.,It is a hundred and fifty bucks i i think.,58.04404330027337,0.8479533
It be weight.,It should be geared according to weight.,It will be a weight.,21.359251534029557,0.8630541
I am bake cookies.,I am going to bake cookies.,I am going to bake cookies.,100.0,0.9999998
Oh i not think it dollar.,Oh i do not think it was a dollar to start with.,Oh i do not think it is a dollar.,56.633471112132014,0.91755664
You i after gretchen it was.,You know i felt after gretchen died it was all rather unfair.,You know i did not know after gretchen it was.,43.29719153419573,0.8080522
Go it and him two or three time.,Go into it and load him up two or three times.,Go and see it and see him two or three times.,53.77976592293834,0.8202589
So balloon and our contents air inside and.,So the balloon and its contents the air inside is getting colder and colder.,So the balloon and our contents and the air inside.,51.186166322932735,0.8597983
This is what everybody.,That is what everybody says.,This is what everybody is doing.,60.393740631394365,0.8331473
A and name.,A and names the name.,A and name.,47.979258582654246,0.95140076
I mean i it.,I mean i have it.,I mean i have to do it.,73.24077453584292,0.8276032
Do you want me furnaces.,Do you want me to remove the old furnace.,Do you want me to have a furnace.,56.6093717896328,0.88711214
Faiths given me.,This faith was given me.,Faith has been given to me.,30.17075857322245,0.9710442
They their pocketbooks.,They vote definitely their pocketbook.,They have their pocketbooks.,48.79817812105507,0.86341035
And guys has registers so.,And then this guy has a register so.,And the guy has to have a register so.,61.95783306893804,0.95634866
You their card.,You get their cards.,You have to get their card.,67.52830614014916,0.90275687
I was to jimmy.,I was talking to jimmy.,I was going to jimmy.,61.75665401081898,0.9096893
If fractals were known time.,If fractals were known at that time.,If the fractals were known at the time.,77.01025871110413,0.9831183
Because she you know.,Because she is going to sprout you know.,Because she is you know.,53.22173271809778,0.82307315
If we had dance.,If we had great dances.,If we had had a dance.,43.47509695102911,0.8677228
We were book or the movie.,We were talking about the book or about the movie.,We were reading the book or watching the movie.,46.52614407255957,0.9214964
But you and.,But you know and yet h.,But you know and.,72.01752386352247,0.917171
Getting into cab.,Getting into the cab.,Getting into the cab.,100.0,1.0
Jennifer you are yourself.,Jennifer you are agreeing with yourself.,Jennifer you are not yourself.,59.19917696127271,0.850029
Well it is packed in garbage bags.,Well it is all packed up in garbage bags now.,Well it is packed in garbage bags.,60.92693646276557,0.92975235
I not what he today.,I do not know what he is doing today.,I do not know what he is doing today.,100.0,1.0
I have him.,I have got him up.,I have to have him.,30.561499882977806,0.80417514
I put your guy right around.,I would put all your guys like right around there though.,I put your guy right around.,35.63974495170571,0.78551793
I piece toast.,I just had a piece of toast.,I have a piece of toast.,63.67814129200412,0.96147203
Because you get big family,Because you will get in a big family.,Because you get a big family.,63.80495808665356,0.9729739
I water jo.,I will put the water in jo.,I am drinking water jo.,23.889865434484506,0.83629847
Okay we need to that so that collections.,Okay we need to be responsible with this so that collections.,Okay we need to do that so that is the collection.,48.04816474110816,0.8810053
One days i vivika heino.,One day i said to vivika heino.,One day i will vivika heino.,63.20184316713953,0.87237823
He graduated from high schools fires sciences at,He graduated from high school early went through fire science major at.,He graduated from high school fire science at.,60.1357918311296,0.92784315
Yeah i thought it just lps.,Yeah i thought it was just an lp.,Yeah i thought it was just lps.,81.89758884616464,0.94168115
Coming and us.,Coming and speaking to us.,Coming and coming and coming and coming to us.,52.70035280939863,0.85074943
Something that acid its essences.,Been put into something that is completely acid to our true essence.,Something that has acid in its essence.,35.48004844317644,0.7871851
We one day time.,We lived one day at a time.,We have a day time.,25.663285434980963,0.8134904
I am of word.,I am trying to think of the word.,I am not of the word.,42.304158987576,0.7823907
Well i diar.,Well i keep a diar.,Well i am going to diar.,35.895418198055786,0.8492412
He has really had vacations.,He has not really had a vacation.,He has really had a vacation.,78.87820798033032,0.86505187
You know it it annoyed them.,You know it was just it annoyed them.,You know it it annoyed them.,71.66968577318609,0.95943713
I like i have stuffs and i.,I was just like i have gotta check this stuff out and i.,I like i have stuff and i like.,29.997010247656736,0.7652044
They get it like they heat waves.,They get it from like they pick up heat waves.,They get it like they get hot waves.,50.88942331527735,0.90127563
Why what she sas.,Why did sh what did she sa.,Why did she do what she did in sas.,50.34423877791922,0.8933725
Mary wears them.,Mary always wears them . wok wok.,Mary wears them.,41.00104143459932,0.9139154
Dale will you mom.,Dale will you help mom out.,Dale will you be my mom.,50.90683466928857,0.9199482
Oh you do that.,Oh you cannot do that.,Oh you do not know that.,39.24608304499359,0.81573534
You israelites midwife.,You know the israelites had midwives.,You know israelites are a midwife.,51.41870714953723,0.94149446
If i am going a bites.,If i am going to take a bite.,If i am going to take a bite.,100.0,1.0
You know it was a heliport the gods.,You know it was like a little heliport for the gods there.,You know it was a heliport the gods.,48.40061570669628,0.93606347
And williams be li.,And williams used to be really li.,And williams will be li.,42.96476786276571,0.87687254
Yeah they will,Yeah they will not eat some.,Yeah they will not.,65.95203615513974,0.8242375
But strong will for your ligament plans.,But keeping this strong will compensate for your ligaments is the plan.,But a strong will will for your ligament plans.,43.713192494880886,0.89162695
Now she just campus.,Now she just lives off campus.,Now she just goes to college.,37.97164498699275,0.89112073
What do you want me.,What do you want me to do.,What do you want to do with me.,68.68954414845699,0.9291682
I do know.,So i do not know.,I do not know.,73.49961553790902,0.9339936
Juices and stuffs bottle because the youm.,From drinking um juice and stuff out of bottles because the youm.,Juice and stuff in the bottle because the youm.,53.58483250135353,0.88516784
And there cock in distance.,And there are cocks crowing in the distance.,And there is a cock in the distance.,57.53341374049109,0.93512726
Send you money.,Send you some money.,Send you money.,56.14533982286728,0.98263717
We to ask ourselves question time it.,We need to ask ourselves that question every single time it comes up.,We have to ask ourselves a question every time it is.,52.44963164784908,0.94584537
Iʔs it how man has you.,Iʔ it is unbelievable how man has you know like.,Is it how the man has gotten you.,20.28799483385763,0.7419461
You and ron living room instead.,Why do not you and ron come back into the living room instead.,You and ron in the living room instead.,56.28027181831505,0.91468996
Well couples spoonfuls.,Well try a couple spoonfuls.,Well couples have a spoonful.,53.69440788779234,0.8410802
But i think we.,But i think we need to.,But i think we are.,58.39120367458036,0.8552161
Numbers one they pick i think person.,Number one they pick out i think more vulnerable people.,Number one they pick i think a person.,46.76028630618396,0.8397893
You are five personality one phone call.,You are allowed up to five personalities in one phone call.,You are five personality with one phone call.,58.27020265379019,0.93973434
Kim staying the night.,Kim was not staying the night.,Kim is staying the night.,66.92035929713194,0.90350187
But they fun talk.,But they were so much fun to talk to.,But they have fun talking.,31.304020737887246,0.84403384
And he us.,And he ended up asking us.,And he is with us.,20.747161683850106,0.768349
They he is that.,They say he is very good at that.,They said he is doing that.,34.323470639049866,0.83601546
You were you correct their mothers.,You were about to you were about to correct my mother.,You were you were correct with their mothers.,42.70750095476535,0.8040468
Rather what happens ththere.,Rather than see what happens ththere an.,Rather what happens ththere.,64.04212986058975,0.83567727
And she not want him.,And she did not want to throw him in.,And she does not want him.,40.96228846275541,0.8572326
Little guides of you.,Kind of need a little guide of where you trim.,Little guides of you.,29.303321599378133,0.7720823
There hollywood bowl that night.,Except there was a hollywood bowl going on that night.,There was a hollywood bowl that night.,64.91763849345749,0.9741777
Or when cain abel.,Or when cain slew abel.,Or when cain abel.,62.056075065709614,0.9089997
Its knee down.,Let your knee down.,Its knee down.,51.385524676634674,0.9154167
Put co in ums.,Put the co in um.,Put the co in the ums.,70.52595656106152,0.96554404
I do lemon my hot tea.,I do not put lemon in my hot tea.,I do not want to use lemon in my hot tea.,72.33345334671628,0.93295366
You dan that.,Thank you dan appreciate that.,You know dan that.,19.02590847508579,0.82144016
I know ask beth.,I do not know ask beth.,I know ask beth.,66.0314545761798,0.90101933
And give a foci the penguins.,And actually just give a new focus on the penguins.,And give a foci to the penguins.,38.796239884569786,0.92183673
Well i they it.,Well i say they have it.,Well i think they did it.,29.523408371893918,0.8460205
Well they are out condom woman.,Well they are coming out with condoms for women.,Well they are out of the condom woman.,43.42153391592862,0.8420948
You glass but.,You need a magnifying glass but.,You have to have glass but.,33.790355444683044,0.83209515
Yeah we need.,Yeah we need some.,Yeah we need to.,63.48867726170167,0.8755518
You man who is his sexuality.,Is you find a man who is curious about his sexuality.,You know a man who is not sexually active.,30.768990619833865,0.7681763
But get wall would,But to get in the wall would be almost.,But get a wall would be.,40.61502018250084,0.8680271
You know what i am about.,Do you know what i am talking about.,You know what i am talking about.,89.99572995421006,0.91037697
Kevin does know.,Kevin does not know.,Kevin does not know.,100.0,0.9999999
And all things are.,And all those things are.,And all the things are.,76.24037649780017,0.92272997
But now i kitchen that i.,But now i have a kitchen that again i will cook.,But now i am in the kitchen that i am.,42.31742082941333,0.8707907
I to the war.,I sailed off to the war.,I went to the war.,43.07845515348177,0.9117027
She perhaps made basket.,She perhaps made the basket.,She may have made a basket.,35.41674301091436,0.9788815
Room that joe built.,The room that joe built.,The room that joe built.,100.0,1.0
Well shred i to back there.,Well shred said i want to sit back there.,Well shred i have to go back there.,50.102824305111625,0.8540267
You do to it.,Good you do not have to wind it.,You do not have to do it.,55.43065806895536,0.79321754
I have him loaded.,I have got to get him loaded.,I have to have him loaded.,52.40897465761207,0.96033597
Our heart rejoices morning.,His heart rejoices this morning.,Our heart rejoices this morning.,88.18211056254533,0.936413
I one of very living human beings.,I am one of the very few living human beings.,I am one of the very living human beings.,84.79565959704617,0.9180627
I to it.,I would love to see it.,I want to do it.,14.274796296077296,0.799811
I want the army and be army pilot.,I want to go in the army and be an army pilot.,I want to go to the army and be an army pilot.,85.83796678495445,0.9975703
What are we doing.,What are we doing here.,What are we doing.,73.85244328778371,0.942291
And we could do arguments todays or it tomorrow.,And then we could do closing arguments today or it could be tomorrow.,And we could do the argument today or it could be done tomorrow.,65.24971684280331,0.9308553
Ends of room be modified.,The end of this room might be modified.,End of room to be modified.,42.708758935235174,0.95887125
We hit road.,So we hit the road.,We hit the road.,78.07717754893379,0.9862592
