Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
He was uh.,He was built like uh.,He was uh.,25.1155118202,0.8463426828,0.0,0.7499999953125
But be careful because they.,But be careful because they break easily.,But be careful because they are.,68.7528843451,0.826928854,0.5578002860768766,0.7692307642603551
You is quarterly.,You know is quarterly.,You is quarterly.,65.7564965704,0.9635291696,0.0,0.8571428522448981
My stallions it figured.,My stallion cannot get it figured out.,My stallions it figured.,51.2622469896,0.7518185377000001,0.0,0.5454545408264463
I guess these.,I guess that is true.,I guess these are.,44.1795781652,0.8080022335,0.0,0.4444444395061729
But i came to.,But i came close to.,But i came to.,53.8097908935,0.8100942373000001,0.0,0.8888888839506174
Take its position mat.,Take your position on the mat.,Take its position mat.,40.6916870413,0.9312105179,0.0,0.5999999952
She is school i think.,She is enjoying the school i think.,She is in school i think.,53.7896911953,0.8847637773,0.42383656282787796,0.7692307642603551
I this throw combatants and opponents heights.,I would suggest doing this throw on combatants and opponents of equal height.,I would throw combatants and opponents heights.,50.5084332187,0.8801218271000001,0.0,0.59999999545
Yeah it nine thirteen pans.,Yeah it makes a nine by thirteen pan.,Yeah it nine thirteen pans.,52.5277359564,0.8963910341,0.0,0.6153846106508877
You know i mickey mouse.,How did you know i wanted a mickey mouse w.,You know i know i have mickey mouse.,46.1836791971,0.8332395554,0.0,0.49999999531250006
He was not brought.,He was just not properly brought up.,He was not brought.,31.9066792191,0.7635676861,0.0,0.7272727226446282
You got jump.,You got to jump.,You got to jump.,100.0,1.0000001192,1.0,0.999999995
I have never seen that.,Oh . i have never seen that.,I have never seen that.,81.8646783401,0.9659168720000001,0.5444460596606694,0.7272727223140496
I that is expectation,I think that is the expectation of the.,I think that is expectation.,64.5572695426,0.9507041574,0.34107725495137897,0.8333333284722222
That really because i mean from handfed.,That is really interesting because i mean going from being handfed.,That really is really because i mean from handfed.,48.3785259663,0.8947197199,0.0,0.8421052582825486
More do you.,How much more do you want.,More do you do.,33.9818522714,0.8345873356,0.0,0.44444444000000005
And what somebody you.,And what somebody has told you.,And what somebody you are.,60.2138569666,0.8300529718,0.0,0.7272727223140496
They like they show a lot then they nothing.,They show like they show a lot then they do not show nothing.,They like they like they show a lot then they nothing.,63.384361797,0.9495398998000001,0.49595866818825296,0.8888888839506174
It a contracts so they get paid job.,It was a contract bid so they get paid per job.,It is a contract so they get paid for the job.,59.5000864926,0.8876723647,0.29502343631964045,0.7272727222727273
That how they it up.,That is how they had it divided up.,That is how they put it up.,49.0501785493,0.8016158342,0.37707945965932077,0.7999999950222222
Do i have questions.,Do i have any questions.,Do i have any questions.,100.0,1.0000001192,1.0,0.999999995
Than with life.,More than slightly disturbed with life.,Than with life.,26.9656215357,0.8032541275,0.0,0.44444444000000005
That that i.,That that i was talking about.,That is that i think.,24.5863116978,0.8133254051000001,0.0,0.5454545404958678
He is happy he it.,He is just happy he did it.,He is happy he is happy.,35.1364880071,0.8917872906000001,0.0,0.7272727226446282
I could john nelson.,I could ask john nelson.,I could john nelson.,69.6687500656,0.9012886882000001,0.0,0.8888888839506174
I gave him pepper.,I gave him a red pepper.,I gave him pepper.,62.0560750657,0.9571861029000001,0.0,0.7999999952000001
I will home he.,I will not go home when he is here.,I will go home he.,29.8213445745,0.8207575083,0.0,0.7142857096938776
They have you on bloods.,They have not called you on the blood.,They have you on bloods.,39.4028502852,0.8033103943000001,0.0,0.6153846106508877
He said my disciples,He said to his disciples why are you so afraid.,He said my disciples said.,36.3832601243,0.8317471743,0.0,0.4285714244897959
No i joking.,No i was just joking anyways but.,No i joking.,21.1319682027,0.8601208925,0.0,0.5999999958
Yeah well year we that.,Yeah well the year we went to that.,Yeah well year we are going to do that.,49.1576933473,0.833548665,0.0,0.7058823479584776
And i even dicker on prices her.,And i did not even dicker on the price for her.,And i even dicker on the prices of her.,62.9458472379,0.8064503670000001,0.2906069298023141,0.6999999950500001
To office and ask mcclaren me patient.,Had to close the office and ask mcclaren to help me with a patient.,To office and ask mcclaren me patient.,49.9874129534,0.8654004931,0.17811972446871788,0.59999999545
And it is horse,And it is got like a horse.,And it is a horse.,51.152673493,0.91166085,0.0,0.8333333284722222
Something on my own.,Get something on my own.,Something on my own.,79.6773124165,0.9283961058,0.5475182535069453,0.6666666617283951
Ken you finish that and if you do.,So ken you can finish that off and if you do not kyle will.,Ken you finish that and if you do.,44.0045213228,0.8922979832,0.1958257922267636,0.59999999545
Well you guys i really fight the weight.,Well you guys i am going to really have to fight the weight.,Well you guys i really fought the weight.,55.3815156551,0.8788716793,0.25607970016522763,0.6999999952000001
So i not buy it sack.,So i cannot buy it by the sack.,So i don't want to buy it sack.,31.3097590815,0.8678156137,0.0,0.624999995
Because they like you that was a place,Because they did not feel like you know that was a place for.,Because they like you that was a place.,54.5061652217,0.7687169313000001,0.23830901329116955,0.7619047571882087
I am going get pair glove.,I am going to get a pair of gloves on.,I am going to get a pair of gloves.,90.5784852908,0.9681265950000001,0.8176129038784518,0.9473684160664821
And i probably.,And i could probably get.,And i probably.,41.8079647652,0.8631961346,0.0,0.7499999953125
She was silverware and digging it table.,She was taking the silverware and digging it into the table.,She was digging the table and digging it up.,49.1489267353,0.9011006355000001,0.0,0.6666666617283951
She is reading all kind things.,She is reading all kinds of interesting things.,She is reading all kinds of things.,67.6814826337,0.9767372608,0.6752918218126556,0.9333333283555556
Okay so train was traveling way.,Okay so the train was traveling that way.,Okay so the train was traveling way.,81.6560951461,0.9539991617,0.6752918218126556,0.9333333283555556
It is to be.,It is going to be erased.,It is to be to be.,21.6940102781,0.706107676,0.0,0.7999999952000001
Oh does guys look.,Oh now does this guy look original.,Oh does guys look like.,22.988545662699998,0.815590024,0.0,0.499999995138889
Thought about it.,Never even thought about it.,Thought about it.,58.0803711114,0.7810202837,0.0,0.49999999531250006
There a fine line.,There is a fine line.,There is a fine line.,100.0,1.0,1.0,0.999999995
What it that i.,What is it that i am going to be invested.,What it is that i am.,29.7477445462,0.8017167449,0.0,0.6249999953125001
I thinking they chocolate chips cookie bar.,I was thinking they were more like a chocolate chip cookie bar.,I think they are chocolate chips cookie bar.,49.2629715811,0.9214137793,0.0,0.4999999952000001
Going up the balloon making the balloon.,Going up into the balloon making the balloon blow up.,Going up the balloon and making the balloon.,63.9439556471,0.9076506495000001,0.0,0.7692307642603551
It is my system.,It is just moving through her system.,It is my system.,24.6304037693,0.6975970864000001,0.0,0.5454545408264463
Fact we been them year.,In fact we have been using them for several years.,Fact we were not the ones to be the year.,20.4078963643,0.6779091358,0.0,0.1052631529085875
Like old bathtub are hard are to find.,Like an old bathtubs are not hard are not hard to find.,Like old bathtub are hard to find.,48.1461011196,0.8895852566,0.212838873169595,0.7499999950781251
You not anythi.,You cannot even do anythi.,You don't know any of it.,18.1291523543,0.7478843331,0.0,0.18181817685950424
Rid of it.,Get rid of it.,Rid of it.,54.8626593146,0.9821353555000001,0.0,0.5714285665306124
I should check it.,I should check it out.,I should check it.,78.8566940221,0.9191722870000001,0.5789300674674098,0.8888888839506174
I like those.,I would like that.,I like those.,31.8984040463,0.8174191713000001,0.0,0.5714285665306124
That we discussed already.,That we have discussed already.,That we talked about already.,41.0064718492,0.9807869196000001,0.0,0.5999999950000001
People actually do those.,Some people actually end up having to do that.,People actually do those.,38.6965839797,0.8092560768,0.0,0.3076923034319527
Here i want you open ones.,Here i want you to open this one.,Here i want you to open those.,78.9060444221,0.9372404814,0.6240195441936914,0.7999999950222222
He not li mexico.,He did not li have in mexico.,He did not li mexico.,61.0910002537,0.9371474981000001,0.4329820146406897,0.8333333284722222
No no you.,No no you should open.,"No, no you.",21.1443963015,0.7654665709,0.0,0.49999999531250006
And ways i you you intensify.,And that way i mean you can intensify you can always intensify throwing.,And ways i i i i you intensify.,22.7856272491,0.8157867193,0.0,0.533333328888889
Yeah there they.,Yeah there they are.,Yeah there are they.,71.2164224664,0.958147645,0.0,0.749999995
Just yogo ahead you are.,Just yogo ahead you are doing alright.,Just yogo ahead you are.,61.303383989,0.9319150448,0.5698363775444273,0.8333333284722222
Why not we go.,Why do not we go.,Why not we should go.,37.9715088658,0.9375760555,0.0,0.7999999950000002
Here i we going gis,Here i thought we were going to gi.,Here i am going to go gis.,36.4828561103,0.8241666555,0.0,0.5333333283555556
In considering love of christ.,Uh in considering the love of christ.,In considering the love of Christ.,77.839594173,0.9724463224000001,0.37684991644924193,0.6153846104142012
I do this buts.,I used to do this but.,I do this but.,56.7525014549,0.9258230925000001,0.4739878501170792,0.7999999952000001
Bring doug flutie.,Bring back doug flutie.,Bring doug flutie.,64.4465093832,0.9136935472000001,0.0,0.8571428522448981
His um uh my actor million.,Our um uh athletes our actors are getting millions.,His um uh my actor million.,24.5865874452,0.8234093189,0.0,0.2666666618666667
About year ago we a lot.,About a year ago we had a lot.,About year ago we a lot.,56.538355732,0.9445374012000001,0.0,0.9230769181065088
I know what they.,So i do not know what they are doing.,I know what they are.,52.2661145553,0.6762235165,0.2758512992979459,0.5714285668367348
I we are.,I guess we are.,I am not.,4.5454545455,0.7325066328000001,0.0,0.2857142808163266
And stupid forms you know application.,And fill out the stupid form you know an application.,And stupid forms you know you know application.,58.3688891472,0.9229861498,0.0,0.6249999953125001
And forms together those void grout.,Vertically and horizontally these forms came together those voids were filled with grout.,And forms together those void grout.,31.9540662634,0.9026331306,0.0,0.4210526272576177
I never troubles.,I never had trouble.,I never ever bother.,29.9222958414,0.7911360264,0.0,0.4999999950000001
There like party.,There are not like parties now.,There likes the party.,31.3696936826,0.7614552975000001,0.0,0.1999999952000001
Lot south africa but they people down there.,A lot from south africa but they are welleducated people down there.,Lot south africa but they have people down there.,57.9269788591,0.8976343870000001,0.3892125427757009,0.6666666617687076
And uh there where my meditation.,And uh ther there is where our meditation always centers.,And uh there was my meditation.,38.0885024397,0.7948001623000001,0.0,0.49999999531250006
Okay molecules are down.,Okay those molecules are slowing down.,Okay molecules are down.,47.7635863164,0.8985416889000001,0.0,0.7999999952000001
I do know.,Somewhere i do not know.,I do know.,18.3883757431,0.7346961498,0.0,0.49999999531250006
There is tacks rooms.,There is another tack room outside.,There is a tacks room.,35.3120800683,0.9074426889,0.0,0.5454545404958678
Neil these one the exciting games he.,Neil said that was one of the most exciting games he ever saw.,Neil is these one the exciting games he has.,41.8325375224,0.8778540492,0.0,0.5454545406198348
I am the stores and get some milk.,I am going to go to the store and get some milk.,I am the stores and get some milk.,57.9003365097,0.9283798933,0.3403200951522627,0.7368421003878117
Yeah they these lot.,Yeah they do this a lot.,Yeah they are these lot.,45.794245433,0.8146387935,0.0,0.5454545404958678
And i am going i i.,And i am going no i said i do not.,And i am going to go i am going to go.,42.9852538412,0.8045659065,0.23462350320527994,0.5714285665306124
I will you.,I will find you.,I will not let you.,35.738767678,0.7630082965,0.0,0.6666666617283951
Some them i went through right.,Some of them i went through right here.,Some of them i went through right.,85.8489582901,0.9240325689000001,0.767279645960659,0.9333333283555556
Or there is guy looked those.,Or there is a guy looked like that.,Or there is a guy looking those.,61.2180368522,0.8993786573,0.47750342648354643,0.6666666616888889
Oh phil that,Oh boy phil that is.,Oh phil that.,47.4749662042,0.9023915529000001,0.0,0.7499999953125
Or you sorta.,Or you are going to be sorta stuck.,Or you sorta.,22.2454105552,0.8228029609,0.0,0.5454545414876033
Because it set sstages.,Because it sets the sstage very nicely.,Because it set sstages.,50.7385907207,0.907053113,0.0,0.36363635900826446
I this utilities rooms.,I call this what utility room.,I am going to use this utilities rooms.,29.8751620153,0.8596121073,0.0,0.2857142808163266
We going cs.,We are going to c.,We are going to go cs.,81.5926784395,0.9021819234,0.4347208719449915,0.7272727223140496
Well we to operas and i museums.,Well we go to the opera and i go to museums.,Well we are going to go to operas and i am going to museums.,51.5456877151,0.9630491138,0.0,0.6999999950500001
Did they go.,Where did they go.,Did they go.,55.5812048018,0.8701055050000001,0.0,0.5714285665306124
He uh he is recording conversations.,He is uh he is just recording conversations.,He uh he is recording conversations.,73.1452014342,0.9795994163,0.0,0.9230769181065088
And schools you know they teach it.,And in high school you know they teach about it.,And schools you know they teach it.,54.8764752452,0.8777445555000001,0.2936697784628213,0.7058823480968859
We have to really safe summer.,We have to be really safe this summer.,We have to really be safe in summer.,54.9404236789,0.9811682701000001,0.0,0.749999995
I be moms uh what should we with child.,I would be like mom uh what should we do with this child.,I be moms uh what should we do with a child.,57.40072566,0.9283934832,0.41999739844885475,0.7499999950347224
That me lift to him.,That gives me more lift to him.,That is what I lift to him.,42.7290895036,0.8661382198,0.3655552228545123,0.5714285664285715
This the ones that this,This is the one that pulls on that.,This is the ones that this is the ones that this is.,47.5823018343,0.8162026405,0.0,0.6153846104142012
Going be your,Where are going to be your.,Going to be your.,58.3019817681,0.8752924204,0.4482700320176827,0.5999999952
Oh no i go.,Oh no i could not go.,Oh no i don't want to go.,27.803438345700002,0.9067451954,0.0,0.6153846104142012
It is uh.,It is going uh.,It is uh.,26.5967529446,0.8304538727,0.0,0.8571428522448981
This going washing machine.,This is going through the washing machine.,This is going to wash the washing machine.,78.2215034702,0.8887933493,0.43167001068522526,0.7999999950222222
First things i had to see psychiatrist.,First thing i had to go to see a psychiatrist.,First things i had to see psychiatrist.,68.9745687372,0.9834749699,0.0,0.7499999950781251
Wonders i put it.,Wonder where i put it.,Wonders i put it on.,45.2959428862,0.8440680504,0.0,0.5999999950000001
Yeah males have nail.,Yeah the males only have the nails.,Yeah males have a nail.,29.6432334929,0.93001616,0.0,0.5454545404958678
So that is i am it.,So that is why i am doing it now.,So that is i am not sure.,33.2017649983,0.6819847822,0.0,0.6249999950781252
This used have asbestos.,So this used to have asbestos.,This used to have asbestos.,88.165051684,0.9911592603,0.6431870218238024,0.7272727223140496
You really do put this minutes.,You really do not need to put this in the minutes.,You really do put this on.,42.5373204932,0.6969610453,0.0,0.5882352895501731
You know half it.,You do not know the half of it.,You know half it.,27.8047030842,0.8613645434,0.0,0.6666666622222223
But he it ways u back too.,But he did it on the way u back too.,But he is a way to get you back too.,43.4626495351,0.8505247831,0.0,0.4999999950000001
You could use that imaginations great way give you courage.,You could use that imagination in a great positive way to give you courage.,You could use that imaginations great way give you courage.,69.1944407647,0.9734491110000001,0.34490838123265344,0.7499999951388889
Me i get out seals.,Tell me when i can get checked out on seals.,Me i get out of seals.,21.6127925223,0.7872173786000001,0.0,0.49999999531250006
And he just of her and lifting papers.,And he was just sort of staring at her and lifting up the paper.,And he just just of her and lifting papers.,41.2748498823,0.8920602798,0.0,0.6363636317355372
And i did not even about i it.,And i did not even think about how i said it.,And i did not even even think about i even about it.,67.3681812524,0.8979606628000001,0.4250281413416978,0.8888888839506174
It built animal all four.,It is built for an animal to walk on all fours.,It built animal all four.,34.741399650700004,0.8426714540000001,0.0,0.49999999570312514
Mean you pull wagon.,Mean making you pull a wagon.,Mean you pull the wagon.,45.0607590812,0.9139449596,0.0,0.7272727223140496
And it habit.,And it is a hard habit to break.,And it is a habit.,46.7083325705,0.9147628546000001,0.34107725495137897,0.7692307644970415
The escapades they.,The little escapades they all think of.,The escapades they are.,48.5176844942,0.8379244208000001,0.0,0.5454545408264463
Getting your case.,Getting on your case.,Getting your case.,71.18688063970001,0.9038211107,0.0,0.8571428522448981
I because they it,I mean because they do it.,I thought they were it.,17.5956518716,0.706989646,0.0,0.5454545404958678
Okay us see who is.,Okay let us see who is here now.,Okay we see who is.,36.0935196659,0.8505907059000001,0.0,0.6153846106508877
I not know rich.,I do not know rich.,I don't know how rich.,60.1357427026,0.9113152027,0.0,0.5999999950000001
Because uh on time it was.,Because uh depending on what time it was.,Because uh on time it was.,49.5279988456,0.786529541,0.3818502221061359,0.8571428522448981
And i agree you.,And i agree with you.,And i agree you.,57.6349926823,0.9763941765,0.0,0.8888888839506174
Come him bits benton.,Come throw him a little bit benton.,"Come on, come on, come on bits benton.",27.4500248065,0.8450924158,0.0,0.3076923027218935
You with christ.,You are risen with christ.,You are with Christ.,44.7938850912,0.9080504775,0.0,0.6666666617283951
She been going,So she must have been going to.,She was going to go.,27.737206564,0.9083192348,0.0,0.33333332847222225
That i really bothered.,That i was so really bothered.,That i really bothered.,68.9409522915,0.9475967288,0.0,0.7999999952000001
I bought extra calico edges.,I bought some extra calico to put around the edges.,I bought extra calico edges.,45.3895679832,0.9545974135,0.0,0.6666666622222223
Guy is going ram.,This guy is going to ram.,Guy is going to ram.,74.591235467,0.9888968468,0.6431870218238024,0.7272727223140496
So uh yeah you know,So uh yeah you know my my arena is not very level.,So uh yeah you know.,39.5141329709,0.7123126984,0.2476498688229712,0.624999995703125
But she the day and she it.,But she went the next day and she did it.,But she was the day and she was it.,45.7417944326,0.8230130076000001,0.0,0.7499999950781251
What you have seventies.,What did you have in the seventies.,What you have seventies.,57.2272078326,0.9255790114,0.0,0.7272727226446282
A covers it.,Put a cover on it.,A covers it.,29.3386351519,0.7607856989,0.0,0.24999999531250006
And so i.,And so i had a.,And so i am.,43.6376463203,0.8418105245,0.0,0.6666666617283951
You pass me of tea please.,Will you pass me some of that tea please.,You pass me of tea please.,52.0599344077,0.9513938427,0.0,0.6666666618666668
And you get.,And then you get in.,And you get.,35.2795032734,0.8290031552,0.0,0.7499999953125
And erasmus is going say so scripture we paradoxes.,And so erasmus is going to say so obviously in scripture we have paradox.,And erasmus is going to say so scripture we paradoxes.,61.7577333459,0.9676269293,0.38170386946328333,0.78260869073724
But these what that big turbine.,But that is what drives that big turbine.,But these are what that big turbine.,57.2195459917,0.9011178017,0.3376459109063278,0.7142857092857143
I think thing is going be little,I think this thing is going to be a cold little.,I think the thing is going to be little.,67.9376514653,0.901914835,0.4122585980680703,0.79999999505
Oh i this bread.,Oh i love this bread.,Oh i am gonna eat this bread.,54.697723298,0.9095201492,0.0,0.6666666618055556
And jazz it.,And jazz it up.,And jazz it.,71.8192488227,0.9572659731000001,0.0,0.8571428522448981
Our salaries will,No your salary will be.,Our salaries will be lowered.,45.3885626285,0.7916812897000001,0.0,0.3999999950000001
I it me.,I forgot to bring it with me.,I think it is me.,13.7747687664,0.6669852734,0.0,0.499999995138889
Other l perrizo world.,T the other l perrizo in this world.,Other l perrizo l'en aigarra.,40.2313655304,0.9027799368,0.0,0.3076923029585799
It is a hundred and fifty bucks i i it.,It is only a hundred and fifty bucks i think i can afford it.,It is a hundred and fifty dollars i i i it.,41.4142123663,0.8579537272000001,0.23589691936341534,0.7272727224380167
It be weight.,It should be geared according to weight.,It is a weight.,19.6878934586,0.8758761883,0.0,0.36363635900826446
I am bake cookies.,I am going to bake cookies.,I am baking cookies.,43.9006896479,0.9541348219,0.0,0.5999999952
Oh i not think it dollar.,Oh i do not think it was a dollar to start with.,Oh i don't think it is dollar.,39.8906885743,0.9031901956,0.0,0.5263157848199447
You i after gretchen it was.,You know i felt after gretchen died it was all rather unfair.,You i thought gretchen was a good thing.,22.8404661107,0.7839132547000001,0.0,0.39999999520000007
Go it and him two or three time.,Go into it and load him up two or three times.,Go it and he will go two or three time.,50.3769771666,0.8673548102,0.0,0.5714285664399092
So balloon and our contents air inside and.,So the balloon and its contents the air inside is getting colder and colder.,So the balloon and our contents air inside and.,46.6352303207,0.8531648517,0.20969025558524573,0.7368421003878117
This is what everybody.,That is what everybody says.,This is what everybody is.,63.9782878632,0.8256534338,0.0,0.6666666617283951
A and name.,A and names the name.,A and name.,47.9792585827,0.9514007568,0.0,0.7499999953125
I mean i it.,I mean i have it.,I mean i mean i mean it.,38.7598017801,0.8618633747000001,0.0,0.8888888839506174
Do you want me furnaces.,Do you want me to remove the old furnace.,Do you want me to have furnaces.,53.688350607,0.8586583138,0.4213952948452608,0.6249999950781252
Faiths given me.,This faith was given me.,Faiths gave me.,21.4638786993,0.9198820591,0.0,0.24999999531250006
They their pocketbooks.,They vote definitely their pocketbook.,They are their pocketbooks.,48.6061712279,0.86137712,0.0,0.4444444395061729
And guys has registers so.,And then this guy has a register so.,And guys have registers so.,39.4370084143,0.9255130291,0.0,0.3076923029585799
You their card.,You get their cards.,You have their card.,53.181381527,0.9132716656000001,0.0,0.4999999950000001
I was to jimmy.,I was talking to jimmy.,I was to jimmy.,50.1376070054,0.947634697,0.0,0.8888888839506174
If fractals were known time.,If fractals were known at that time.,If fractals were known time.,71.7035809789,0.9410408735,0.4329820146406897,0.8333333284722222
Because she you know.,Because she is going to sprout you know.,Because she knows you know.,46.673225273,0.7701721787,0.0,0.6153846106508877
If we had dance.,If we had great dances.,If we had dance.,44.7382926538,0.9349761009,0.0,0.6666666617283951
We were book or the movie.,We were talking about the book or about the movie.,We were a book or the movie.,39.6579960202,0.9140571356,0.0,0.7999999950222222
But you and.,But you know and yet h.,But you are not.,29.9913550159,0.7540938258000001,0.0,0.39999999520000007
Getting into cab.,Getting into the cab.,Getting into the cab.,100.0,1.0,1.0,0.999999995
Jennifer you are yourself.,Jennifer you are agreeing with yourself.,Jennifer you are yourself.,59.3532941634,0.8860825896000001,0.0,0.7999999952000001
Well it is packed in garbage bags.,Well it is all packed up in garbage bags now.,Well it is packed in garbage bags.,60.9269364628,0.9297523499,0.0,0.8235294069204152
I not what he today.,I do not know what he is doing today.,I don't know what he is doing today.,87.0133011943,0.99579072,0.6716877364745231,0.823529406782007
I have him.,I have got him up.,I have to have him.,30.561499883,0.8041751385,0.0,0.6666666617283951
I put your guy right around.,I would put all your guys like right around there though.,I put your guy right around.,35.6397449517,0.785517931,0.0,0.5882352895501731
I piece toast.,I just had a piece of toast.,I pieced the toast.,35.3595139887,0.9053678513000001,0.0,0.36363635900826446
Because you get big family,Because you will get in a big family.,Because you get big family.,60.4424721849,0.9671216011,0.0,0.7692307644970415
I water jo.,I will put the water in jo.,I water jo.,22.0065467422,0.8985174298,0.0,0.5999999958
Okay we need to that so that collections.,Okay we need to be responsible with this so that collections.,Okay we need to do that so that is collections.,51.4417479338,0.9300114512000001,0.28947421495675085,0.6999999950500001
One days i vivika heino.,One day i said to vivika heino.,One days i vivika heino.,60.9676350885,0.8857164979000001,0.0,0.6666666618055556
He graduated from high schools fires sciences at,He graduated from high school early went through fire science major at.,He graduated from high schools fires sciences at.,55.984639209,0.8962023258,0.22758576422172908,0.4999999952000001
Yeah i thought it just lps.,Yeah i thought it was just an lp.,Yeah i thought it just just lps.,58.5723865506,0.9454586506,0.3376459109063278,0.7142857093877552
Coming and us.,Coming and speaking to us.,Coming and we are.,38.6206134012,0.8293799758,0.0,0.4444444395061729
Something that acid its essences.,Been put into something that is completely acid to our true essence.,Something that acid its essences.,33.3531748371,0.8418936729000001,0.0,0.23529411349480975
We one day time.,We lived one day at a time.,We had one day time.,41.8326790009,0.8680440187,0.0,0.6666666618055556
I am of word.,I am trying to think of the word.,I am of the word.,39.884689103,0.7626761794,0.3665113625996641,0.7692307644970415
Well i diar.,Well i keep a diar.,Well i diar.,39.9060314601,0.877676785,0.0,0.7499999953125
He has really had vacations.,He has not really had a vacation.,He has really had vacations.,60.0685533691,0.8906487226,0.0,0.6666666618055556
You know it it annoyed them.,You know it was just it annoyed them.,You know it was annoying to them.,54.0386235804,0.9568030834000001,0.3628241434631103,0.7142857092857143
I like i have stuffs and i.,I was just like i have gotta check this stuff out and i.,I like i have stuffs and i.,31.4393477088,0.7652800679,0.0,0.5555555511111112
They get it like they heat waves.,They get it from like they pick up heat waves.,They get it like they heat the waves.,50.9727248036,0.9035847187,0.0,0.7777777728395062
Why what she sas.,Why did sh what did she sa.,Why what she sas.,29.7355510283,0.9497643709,0.0,0.5999999952
Mary wears them.,Mary always wears them . wok wok.,Mary wears them.,41.0010414346,0.9139153957,0.0,0.7499999953125
Dale will you mom.,Dale will you help mom out.,Dale will be your mom.,40.1425627682,0.8842314482,0.0,0.5454545404958678
Oh you do that.,Oh you cannot do that.,Oh you do that.,46.7627596907,0.7915743589,0.0,0.8888888839506174
You israelites midwife.,You know the israelites had midwives.,You are israeli midwife.,33.7478410994,0.814456284,0.0,0.1999999952000001
If i am going a bites.,If i am going to take a bite.,If i am going to go a bite.,66.9941193853,0.971868813,0.5969491792019646,0.874999995
You know it was a heliport the gods.,You know it was like a little heliport for the gods there.,You know it was a heliport the gods.,48.4006157067,0.9360634685,0.25186505044536794,0.7999999952000001
And williams be li.,And williams used to be really li.,And williams be li.,42.4571616576,0.9017268419000001,0.0,0.7272727226446282
Yeah they will,Yeah they will not eat some.,Yeah they will be.,52.2448715755,0.6807568669,0.0,0.5999999952
But strong will for your ligament plans.,But keeping this strong will compensate for your ligaments is the plan.,But strong will for your ligament plans.,44.2452926767,0.8952237964,0.0,0.5263157848199447
Now she just campus.,Now she just lives off campus.,Now she just just just campus.,53.1464803313,0.8438967466,0.0,0.7999999952000001
What do you want me.,What do you want me to do.,What do you want me to do.,100.0,1.0000001192,1.0,0.999999995
I do know.,So i do not know.,I do know.,28.1132113566,0.8207972050000001,0.0,0.49999999531250006
Juices and stuffs bottle because the youm.,From drinking um juice and stuff out of bottles because the youm.,Juices and stuffs bottle because the you are.,45.0502103575,0.8862033486,0.0,0.29999999520000004
And there cock in distance.,And there are cocks crowing in the distance.,And there is a cock in the distance.,57.5334137405,0.9351272583,0.3549481056010052,0.624999995
Send you money.,Send you some money.,Send you money.,56.1453398229,0.982637167,0.0,0.8571428522448981
We to ask ourselves question time it.,We need to ask ourselves that question every single time it comes up.,We should ask ourselves what time it is.,32.0635158206,0.7952107191000001,0.0,0.476190471473923
Iʔs it how man has you.,Iʔ it is unbelievable how man has you know like.,Is it how man has you.,32.3130184942,0.779199183,0.25694343649393553,0.6249999953125001
You and ron living room instead.,Why do not you and ron come back into the living room instead.,You and Ron living room instead.,42.8213245953,0.8933424950000001,0.1599248714366856,0.4210526272576177
Well couples spoonfuls.,Well try a couple spoonfuls.,Well couples spoonfuls.,63.1979636039,0.9274849892,0.0,0.49999999531250006
But i think we.,But i think we need to.,But i think we are.,58.3912036746,0.8552160859,0.4548019047027907,0.7272727223140496
Numbers one they pick i think person.,Number one they pick out i think more vulnerable people.,Numbers one they pick i think i think person.,39.3946230654,0.8231593370000001,0.0,0.5882352892733564
You are five personality one phone call.,You are allowed up to five personalities in one phone call.,You are five personality one phone call.,58.24977293,0.9364898801,0.25916266987614406,0.6666666619135801
Kim staying the night.,Kim was not staying the night.,Kim is staying the night.,66.9203592971,0.9035018682,0.4548019047027907,0.7272727223140496
But they fun talk.,But they were so much fun to talk to.,But they are fun talking.,32.1785999421,0.8839957714000001,0.0,0.4615384568047337
And he us.,And he ended up asking us.,And he is us.,21.7009538178,0.7783447504000001,0.0,0.5999999952
They he is that.,They say he is very good at that.,They are he is that.,27.6717937064,0.7846657634,0.0,0.6153846106508877
You were you correct their mothers.,You were about to you were about to correct my mother.,You were you correcting their mothers.,35.3261491362,0.8686042428,0.0,0.4285714236734694
Rather what happens ththere.,Rather than see what happens ththere an.,Rather what happens ththere.,64.0421298606,0.8356772661,0.0,0.7272727226446282
And she not want him.,And she did not want to throw him in.,And she does not want to see him.,46.5634655623,0.8237215281,0.0,0.7058823479584776
Little guides of you.,Kind of need a little guide of where you trim.,Little guides of you.,29.3033215994,0.7720823288,0.0,0.3076923034319527
There hollywood bowl that night.,Except there was a hollywood bowl going on that night.,There is a hollywood bowl that night.,54.5452720838,0.9343589544,0.0,0.5882352892733564
Or when cain abel.,Or when cain slew abel.,Or when cain abel.,62.0560750657,0.9089996815,0.0,0.8888888839506174
Its knee down.,Let your knee down.,Its knee down.,51.3855246766,0.9154167175000001,0.0,0.5714285665306124
Put co in ums.,Put the co in um.,Put co in the ums.,34.9296756266,0.9637609720000001,0.0,0.5999999950000001
I do lemon my hot tea.,I do not put lemon in my hot tea.,I do lemon my hot tea.,50.5198898208,0.8121107817000001,0.3310175185585074,0.7999999952000001
You dan that.,Thank you dan appreciate that.,You dan that.,23.1706157441,0.8424264789,0.0,0.49999999531250006
